Date,Treatment_Temp,Unit,FFKE#,InitialC0 __PostC1_POCIS,FF#_Running,FF#_Running,Acetaminophen,Amoxicillin,Ampicillin,Atenolol,Atrazine,Benzophenone_1,Benzophenone_3,Beta-Cyfluthrin,Buspirone,Caffeine,Carbamazepine_A,Carbaryl,Chlorpyrifos,Chlortetracycline,Citalopram,Clarithromycin,Clothianidin,Cyhalothrin,DEET,Erythromycin,Esfenvalerate,Ibuprofen,Imidacloprid,Ketoprofen,Malathion,Metformin,Metoprolol,Naproxen,Ofloxacin,Oxytetracycline,Permethrin,Simazine,Sucralose,Sulfadiazine,Sulfadimethoxine,Sulfamethazine,Sulfamethoxazole,Tetracycline,Theobromine,Thiacloprid,Thiamethoxam,Trimethoprim,Venlafaxine,,
 ,45,3,15,C0,231,FF-231,0.0131,NA,0.0001,0,0.0142,0.0028,NA,0.1004,0.0014,0.0115,0.0077,0.001,0.0007,0.0098,0.0062,NA,0.0138,0.0045,0.0007,0.0007,0.0003,NA,0.035,0.0073,0.0048,0,0.0098,0.0141,0.0076,0.0069,0.0261,0.0013,0.0124,0.0309,0.0004,NA,0.011,0.0071,0.0116,0.0005,0.0301,0.0001,0.0036,, 
 ,45,4,16,C0,232,FF-232,0.0069,NA,0,0,0.0074,0.0012,NA,0.1168,0.0007,0.006,0.0026,0.0008,0.0009,0,0.0026,NA,0.0001,0,0.0005,0.0009,0.0005,NA,0.0231,0.0031,0.0039,0.0005,0,0.0066,0.0034,0.0069,0.0155,0.001,0.0059,0.0131,0.0054,NA,0.0038,0.0035,0.0054,0.0006,0,0,0.0011,, 
 ,30,1,9,C1,233,FF-233,0.0009,NA,0,0,0.0014,0,NA,0.1554,0.0006,0.0016,0.0007,0.0006,0.0007,0.0005,0.0007,NA,0.0001,0.0005,0.0004,0.0007,0.0003,NA,0.014,0.0005,0,0.0003,0.0005,0.0011,0.0007,0.0024,0.0053,0.0005,0.0001,0.0031,0.0013,NA,0,0,0.0009,0.0001,0.0016,0.0006,0,, 
 ,30,2,10,C1,234,FF-234,0.0008,NA,0,0,0.0003,0.0004,NA,0.0863,0.0004,0.0012,0,0.0005,0.0006,0.0002,0.0006,NA,0.0001,0.0003,0.0003,0.0006,0.0003,NA,0.0128,0.0005,0.0009,0,0.0002,0.0013,0.0006,0.0025,0.004,0,0.0009,0.0024,0.0001,NA,0.0009,0.0004,0.001,0.0005,0.002,0,0.0003,, 
 ,30,3,11,C1,235,FF-235,0.0005,NA,NA,0,0.0012,0.0003,NA,0.1034,0.0004,0.0011,0.0004,0.0006,0.0004,0.0002,0.0006,NA,0,0.0002,0.0002,0.0004,0.0003,NA,0.0013,0.0003,0.0007,0.0002,0.0002,0.0008,0.0004,0.0013,0.0029,0.0002,0.0005,0.0017,0.001,NA,0.0008,0.0001,0.0008,0.0003,0.0013,0.0004,0.0002,, 
 ,30,4,12,C1,236,FF-236,0.0138,NA,NA,0,0.0194,0.0032,NA,0.122,0.0011,0.025,0.0099,0.0003,0,0.0138,0.0081,NA,0.0168,0.0058,0.0004,0,0.0003,NA,0.012,0.0094,0.0106,0.0001,0.0138,0.0165,0.0099,0.0022,0.0357,0.0005,0.0114,0.0399,0.0279,0.013,0.0152,0.0097,0.0147,0.0002,0.0166,0.0117,0.0049,, 
 ,45,1,13,C1,237,FF-237,0.0101,NA,NA,0,0.0173,0.0015,NA,0.1491,0.0007,0.0101,0,0.0003,0.0001,0,0.0036,NA,0.0136,0,0.0004,0.0001,0.0003,NA,0.0126,0.0071,0.0077,0,0,0.0147,0.0034,0.0144,0.0113,0.0001,0.0081,0.0122,0.0001,NA,0,0.0049,0.0113,0.0001,0.0217,0.0076,0,, 
 ,45,2,14,C1,238,FF-238,0.0107,NA,NA,0,0.016,0.0012,NA,NA,0.0004,0.0112,0.0045,0.0001,0.0001,0.0021,0.0039,NA,0,0.0011,0.0004,0.0001,0.0004,NA,0.0349,0.0075,0.0056,0.0001,0.0021,0.0187,0.0035,0.0093,0.0137,0,0.0079,0.0125,0.0148,NA,0.01,0.0046,0.0128,0,0.0325,0.007,0,, 
 ,45,3,15,C1,239,FF-239,0.0137,NA,NA,0.0187,0.0166,0.0014,NA,0.2042,0,0.009,0.0048,0.0004,0.0001,0,0.0038,NA,0.0149,0.0012,0.0003,0.0001,0,NA,0.0514,0.0073,0.005,0.0001,0,0.0188,0.0038,0.0005,0.0137,0,0.0081,0.0121,0.0163,NA,0.0107,0.0052,0.0115,0.0001,0.0333,0.0075,0.0029,, 
 ,45,4,16,C1,240,FF-240,0.015,NA,NA,0.0209,0.0197,0.0038,0.0082,0.1459,0.0016,0.0198,0.0098,0.0001,0.0001,0.001,0.008,NA,0.0181,0.0004,0.0005,0.0001,0.0002,NA,0.0285,0.0098,0.0063,0.0001,0.001,0.0144,0.0084,0.0167,0.0255,0.0003,0.0147,0.0367,0.0263,0.0078,0.0125,0.0093,0.0148,0.0001,0.0165,0.0073,0.0049,, 
 ,15,1,5,C0,241,FF-241,0.0142,NA,NA,0.0128,0.0179,0.0019,NA,0.1255,0.0005,0.0091,0.0065,0.0011,0,0.012,0.0062,NA,0.0121,0.0054,0.0002,0,0.0003,NA,0.0164,0.007,0.0095,0,0.012,0.012,0.0074,0.0003,0.0153,0.0002,0.0108,0.0327,0.0069,NA,0.0102,0.0078,0.0121,0,0.0128,0.0118,0.0019,, 
 ,15,2,6,C0,242,FF-242,0.0147,NA,NA,0.0137,0.0195,0.0022,NA,0.1332,0.0004,0.0118,0.0073,0.0014,0,0.0152,0.0069,NA,0.0129,0.0069,0.0002,0,0.0002,NA,0.0133,0.0081,0.0109,0,0.0152,0.0139,0.0085,0.0191,0.0276,0.001,0.0132,0.0383,0.0103,NA,0.0129,0.0087,0.0143,0.0001,0.0261,0.0129,0.0024,, 
 ,15,3,7,C0,243,FF-243,0.0158,NA,NA,0,0.0173,0.0012,NA,0.0687,0,0.0052,0.0063,0.0004,0,0.0145,0.007,NA,0.0104,0.0064,0.0001,0,0.0001,NA,0.0251,0.0065,0.0068,0,0.0145,0.0187,0.0084,0.0005,0.0255,0.0008,0.0136,0.0348,0.006,NA,0.012,0.0077,0.0128,0.0001,0.0321,0.011,0.0017,, 
 ,15,4,8,C0,244,FF-244,0.0138,NA,NA,0.0194,0.0168,0.0014,NA,NA,0.0001,0,0.0061,0.0009,0.0001,0.0142,0.0058,NA,0.011,0.0059,0.0001,0.0001,0,NA,0.0023,0.0066,0.0049,0,0.0142,0.014,0.0076,0.007,0.0217,0.0003,0.0114,0.0354,0.0033,NA,0.0114,0.008,0.0125,0.0001,0.0177,0.011,0.0018,, 
 ,15,1,5,C1,245,FF-245,0.0094,NA,NA,0,0.0165,0.0009,NA,0.1287,0.0002,0,0.0034,0.0003,0,0.0083,0,NA,0.0088,0.0034,0,0,0.0001,NA,0.0036,0.0052,0.0068,0,0.0083,0.0132,0.0046,0.0009,0.0086,0,0.0053,0.0216,0.0139,NA,0.0096,0.0032,0.0121,0,0.011,0.0102,0.0009,, 
 ,15,2,6,C1,246,FF-246,0.0096,NA,NA,0.0135,0.0153,0.0014,NA,0.0227,0.0002,0.0141,0.0042,0.0008,0,0.0095,0.0047,NA,0,0.0046,0.0001,0,0.0002,NA,0.0166,0.0058,0.008,0,0.0095,0.0168,0.0052,0.013,0.0123,0,0.0086,0.0246,0.0161,NA,0.0108,0.0046,0.0135,0,0.0323,0.0095,0.0014,, 
 ,15,3,7,C1,247,FF-247,0.0089,NA,NA,0,0.015,0.0013,NA,0.0909,0,0.0149,0.0045,0.0008,0.0004,0.0106,0.0048,NA,0.0097,0.0043,0.0001,0.0004,0.0001,NA,0.0054,0.0055,0.007,NA,0.0106,0.0143,0.0052,0.0112,0.0097,0,0.0078,0.0232,0.0173,NA,0.0111,0.0033,0.0123,0,0.0171,0.0087,0.0015,, 
 ,15,4,8,C1,248,FF-248,0.0702,NA,NA,0,0.014,0.0016,NA,0.1577,0,0.0219,0.0066,0.001,0.0051,0.0138,0.007,NA,0.0119,0,0.0001,0.0051,0.0002,NA,0.0281,0.0073,0.0102,0,0.0138,0.0143,0.0082,0.0195,0.027,0.0002,0.0136,0.0397,0.0231,NA,0.01,0.008,0.0143,0.0001,0.0138,0.0105,0.0013,, 
 ,4,1,1,C0,249,FF-249,0.0153,NA,NA,0,0.0154,0.0014,NA,NA,0.0001,0.0126,0.0064,0.001,0,0.0172,0.0074,NA,0.0098,0.0078,0.0001,0,0.0001,NA,0.0126,0.0064,0.0091,NA,0.0172,0.0146,0.0081,0.009,0.0213,0.0001,0.0127,0.0366,0.0087,NA,0.0122,0.0074,0.0136,0,0.0165,0.0099,0.0014,, 
 ,4,2,2,C0,250,FF-250,0.0156,NA,NA,0.0157,0.0159,0.0013,NA,0.07,0.0001,0.0233,0.0065,0.0008,0.0016,0.0188,0.0081,0,0.0094,0.0086,0.0001,0.0016,0.0001,NA,0.0366,0.0063,0.011,NA,0.0188,0.0152,0.0085,0.0093,0.0299,0.0003,0.0133,0.0396,0.0254,NA,0.0143,0.0089,0.0147,0.0001,0.0167,0.0107,0.0011,, 
 ,4,3,3,C0,251,FF-251,0.0146,NA,NA,0.0131,0.0153,0.001,NA,0.0045,0,0.0195,0.0057,0.0009,0,0.0165,0.0073,NA,0.0083,0.0071,0.0001,0,NA,NA,0.0228,0.0056,0.0094,NA,0.0165,0.0141,0.0076,0.0089,0.0248,0.0004,0.0124,0.0357,0.0211,NA,0.0127,0.0073,0.0134,0.0001,0.0126,0.0096,0.001,, 
 ,4,4,4,C0,252,FF-252,0.0151,NA,NA,0.0131,0.0163,0.0015,NA,0.1246,0.0002,0.0196,0.0063,0.0011,0.0007,0,0.0072,NA,0.0098,0.0006,0.0001,0.0007,0.0002,NA,0.0061,0.0065,0.0094,NA,0,0.0131,0.0084,0.0168,0.0237,0.0002,0.0138,0.039,0.0202,NA,0.0128,0.0078,0.0143,0,0.0229,0.0104,0.0014,, 
 ,4,1,1,C1,253,FF-253,0.008,NA,NA,0,0.0151,0.001,NA,0.1633,0.0001,0.0156,0.004,0.0006,0,0.0122,0.0055,NA,0.0072,0.0055,0.0001,0,0.0001,NA,0.0206,0.0047,0.008,0,0.0122,0.0143,0.0062,0.0024,0.0109,0,0.0082,0.0294,0.0171,NA,0.0097,0.0031,0.0139,0,0.0154,0.009,0.0005,, 
 ,4,2,2,C1,254,FF-254,0.0201,NA,NA,NA,0.0186,0.0013,NA,0.0442,0.0001,0,0.0048,0.0003,0.0003,0.015,0.0061,NA,0.0075,0.0065,0.0001,0.0003,0.0001,NA,0.0201,0.005,0.0081,NA,0.015,0.0187,0.0077,0.0006,0.0232,0,0,0.0307,0.0196,NA,0.0112,0.0074,0.0144,0,0,0.0106,0,, 
 ,4,3,3,C1,255,FF-255,0.0044,NA,NA,0,0.0139,0.0007,NA,0.1349,0.0001,0.0138,0.0035,0.0008,0,0.0001,0.005,NA,0.0063,0.0044,0.0001,0,0.0002,NA,0.0048,0.0042,0.0072,NA,0.0001,0.0135,0.0056,0.0114,0.0079,0,0.0067,0.0274,0.0156,NA,0.0087,0.0023,0.0128,0,0.0153,0.0078,0,, 
 ,4,4,4,C1,256,FF-256,0.016,NA,NA,0.0133,0.0153,0.001,NA,0.0987,0,0.0211,0.0051,0.0007,0.0019,0.0119,0.0069,NA,0.0073,0.0066,0.0001,0.0019,0.0001,NA,0.0033,0.0057,0.0094,NA,0.0119,0.0161,0.0078,0.015,0.0265,0.0002,0.0131,0.0385,0.0224,NA,0.0097,0.0069,0.0136,0.0001,0.0178,0.01,0,, 
6/21/2023,30,1,9,C0,257,FF-257,0.0174,NA,0,0,0.0151,0.002,NA,0.0683,0.0015,0.0167,0.009,0.0019,0.0008,0.0002,0.0079,0.0004,0.0148,0.0047,0.0006,0.0008,0.0007,NA,0.0348,0.0094,0.0003,0.0006,0.0002,0.0164,0.0088,0.0197,0.0289,0.0007,0.0149,0.0382,0.0152,NA,0.0126,0.0087,0.0151,0.0005,0.0157,0.0116,0.0034,, 
 ,30,2,10,C0,258,FF-258,0.0153,NA,NA,0,0.0158,0.0025,NA,0.1425,0,0.0213,0.0085,0.0014,0.0004,0.0098,0.0075,0.0001,0.0153,0.0061,0.0005,0.0004,0.0004,NA,0.0176,0.0089,0.0092,0.0004,0.0098,0.0156,0.0085,0.0172,0.027,0.0007,0.0135,0.0364,0.0223,NA,0.0113,0.0083,0.0138,0.0002,0.015,0.0111,0.0033,, 
 ,30,3,11,C0,259,FF-259,0.015,NA,NA,0,0.016,0.0024,NA,0.1062,0.001,0.0232,0.0088,0.0001,0.0002,0.0127,0.0075,0,0.0157,0.0055,0.0004,0.0002,0.0004,NA,0.0166,0.0092,0.0095,0.0003,0.0127,0.0156,0.0087,0.0162,0.028,0.0009,0.0138,0.036,0.0252,NA,0.0126,0.0082,0.0135,0.0002,0.0176,0.0109,0.0035,, 
 ,30,4,12,C0,260,FF-260,0.0178,NA,NA,0,0.0164,0.0025,NA,0.1197,0.0001,0.022,0.0087,0.0012,0.0001,0.009,0.0074,NA,0.0155,0.0005,0.0002,0.0001,0.0002,NA,0.0272,0.0085,0.0109,0.0002,0.009,0.018,0.0093,0.0173,0.0311,0.0008,0.0154,0.0363,0.0225,NA,0.0115,0.0084,0.0133,0.0001,0.0233,0.0115,0.0032,, 
 ,45,1,13,C0,261,FF-261,0.0068,NA,NA,0.0102,0.0139,0.0013,0.0084,0.0845,0,0.0124,0.0043,0.0005,0,0,0.0042,NA,0,0,0,0,0,NA,0.0106,0.0055,0.007,0.0001,0,0.0159,0.0049,0.001,0.0059,0,0.0059,0.0189,0.0141,NA,0.0001,0.0023,0.011,0,0.012,0.0081,0,, 
 ,45,2,14,C0,262,FF-262,0.0044,NA,NA,0,0.0156,0.0013,NA,0.1187,0.0004,0.0153,0.0047,0.0004,0.0007,0.0043,0.0044,NA,0.0117,0.0016,0.0002,0.0007,0.0002,NA,0.0172,0.0058,0.0075,0.0001,0.0043,0.0147,0.005,0.0108,0.0047,NA,0.0051,0.0201,0.0156,NA,0.0079,0.0019,0.0102,0,0.0187,0.0091,0.0018,, 
 ,45,3,15,C0,263,FF-263,0.0077,NA,NA,NA,0.0168,0.0014,NA,0.0627,0,0.0134,0.0048,0.0004,0.001,0,0.0044,NA,0.0103,0.0009,0.0001,0.001,0.0001,NA,0.0176,0.006,0.0077,0,0,0.0148,0.0049,0.0132,0.0068,0,0.0076,0.0206,0.0149,NA,0.0079,0.003,0.0113,0,0.0149,0.0092,0.0016,, 
 ,45,4,16,C0,264,FF-264,0.0144,NA,NA,NA,0.0167,0.0023,NA,NA,0.0008,0.0251,0.0096,0.0004,0.0067,0.0001,0.0079,NA,0.0003,0,0.0001,0.0067,0,NA,0.0304,0.0084,0.0105,NA,0.0001,0.0166,0.0088,0.0008,0.0273,0.0006,0.0135,0.0352,0.0275,NA,0.0147,0.0083,0.0135,0.0001,0.0006,0.0101,0.0047,, 
 ,30,1,9,C1,265,FF-265,0.0151,NA,NA,NA,0.0161,0.0031,NA,0.1,0.0014,0.0213,0.009,0.0004,0.0047,0.0108,0.0071,NA,0.0153,0.0051,0.0002,0.0047,0.0001,NA,0.0073,0.0088,0.0101,NA,0.0108,0.0174,0.0085,0.0205,0.0293,0.0002,0.0141,0.0349,0.0224,0.0137,0.0121,0.0087,0.0133,0,0.0167,0.011,0.0041,, 
 ,30,2,10,C1,266,FF-266,0.0169,NA,NA,0,0.0163,0.0026,NA,0.1247,0.0013,0.0229,0.0088,0.0006,0.0065,0.0091,0.0071,NA,0.0154,0.0051,0.0001,0.0065,0.0001,NA,0.007,0.0086,0.0104,0,0.0091,0.0164,0.0088,0.0187,0.0295,0.0005,0.0152,0.0364,0.0252,NA,0.0097,0.0085,0.0134,0.0001,0.0188,0.0111,0.0029,, 
 ,30,3,11,C1,267,FF-267,0.0164,NA,NA,0,0.0158,0.0028,NA,0.0726,0.0012,0.0239,0.0088,0.0004,0.0055,0.0064,0.007,NA,0.0156,0.0052,0.0002,0.0055,0.0001,NA,0.0081,0.0087,0.0092,NA,0.0064,0.0159,0.008,0.0174,0.0245,0.0004,0.0144,0.0324,0.0249,NA,0.0097,0.0084,0.0135,0,0.0195,0.0107,0.0034,, 
 ,30,4,12,C1,268,FF-268,0.0159,NA,NA,0,0.0165,0.003,NA,0.143,0.0011,0.0213,0.0088,0.0006,0.0034,0,0.0068,NA,0.0113,0.0052,0.0002,0.0034,0,NA,0.023,0.0082,0.0107,0,0,0.0158,0.0082,0.0178,0.0258,0.001,0.0139,0.0325,0.0225,NA,0.01,0.0083,0.0131,0.0001,0.0188,0.0113,0.0031,, 
 ,45,1,13,C1,269,FF-269,0.0065,NA,NA,0.0112,0.0155,0.0012,NA,0.0798,0.0004,0.0133,0.0048,0.0002,0.0011,0.0013,0.004,NA,0.0073,0.0007,0.0001,0.0011,0.0001,NA,0.0063,0.0072,0.0085,NA,0.0013,0.0155,0.0039,0.0149,0.0054,0,0.0039,0.0124,0.0158,NA,0.0064,0.0019,0.0094,0,0.0182,0.0077,0.0022,, 
 ,45,2,14,C1,270,FF-270,0.0089,NA,NA,0,0.0182,0.0011,NA,0.1386,0.0005,0.0126,0.0054,0.0002,0.0016,0.0014,0,NA,0.0146,0.0006,0.0001,0.0016,0,NA,0.0128,0.0077,0.0094,NA,0.0014,0.0165,0.0038,0.0148,0.0083,0,0.005,0.0112,0.017,NA,0.01,0.0027,0.0106,0,0.0128,0.0076,0.0034,, 
 ,45,3,15,C1,271,FF-271,0.0074,NA,NA,NA,0.0146,0.0011,NA,0.1152,0.0002,0.012,0.0052,0.0002,0.0012,0.0025,0.0044,NA,0.0118,0.0009,0.0001,0.0012,NA,NA,0.0101,0.0067,0.0089,NA,0.0025,0.0162,0.004,0.0012,0.0056,0,0.0041,0.0126,0.0177,NA,0.0092,0.0017,0.0098,NA,0.0124,0.0078,0.0029,, 
 ,45,4,16,C1,272,FF-272,0.0158,NA,NA,0,0.0154,0.0032,NA,0.1122,0.0014,0.0236,0.0095,0.0004,0.0066,0.0024,0.0069,NA,0.0166,0.0011,0.0003,0.0066,0,NA,0.0208,0.0087,0.0092,NA,0.0024,0.0155,0.0079,0.0174,0.0237,0.0006,0.0149,0.0338,0.0256,0.009,0.0124,0.0082,0.0127,0,0.0197,0.0056,0.0047,, 
 ,15,1,5,C0,273,FF-273,0.0153,NA,0.0033,0,0.0127,0.004,NA,0.1008,0.0068,0.0159,0.0104,0.0063,0.0057,0.0131,0.0088,0.0012,0.01,0.0109,0.0057,0.0057,0.0033,0.0006,0.028,0.01,0.0128,0.006,0.0131,0.0162,0.009,0.0225,0.03,0.0021,0.014,0.0444,0.0111,NA,0.0155,0.0013,0.0174,0.0009,0.0193,0.0102,0.0037,, 
 ,15,2,6,C0,274,FF-274,0.0161,NA,0.0038,0,0.0146,0.0035,NA,0.1166,0.0053,0.0208,0.0095,0.0045,0.0039,0.0122,0.0082,0.0003,0.0092,0.01,0.0031,0.0039,0.0019,NA,0.0058,0.0096,0.0128,0.0043,0.0122,0.0172,0.0097,0.0224,0.0356,0.0012,0.0148,0.0442,0.0204,0.012,0.0143,0.001,0.0165,0.0019,0.0145,0.0119,0.0031,, 
 ,15,3,7,C0,275,FF-275,NA,NA,0.0027,0,0.0008,0.0019,NA,0.0894,0.0033,0,0.0017,0.0001,0.0032,0,0.0021,0.0001,0.0011,0.0021,0.0025,0.0032,0.0014,0.0002,0.017,0.0007,0.0024,0.0032,0,0.0001,0.001,0.0041,0.006,0.0013,0.0002,0.0057,0.0021,0.0121,0.0032,0.0003,0.0003,0.0016,0.0003,0.0002,0.0013,, 
 ,15,4,8,C0,276,FF-276,NA,NA,0.0006,0,0.0004,0.0011,NA,0.129,0.0022,0.0029,0.0013,0.0019,0.0018,0,0.0015,0,0.0005,0,0.001,0.0018,0.0011,NA,0.0099,0.0003,0.0002,0,0,0,0.0007,0.0028,0.0039,0.0002,0.0002,0.0037,0.002,NA,0.0002,0.0002,0.0004,0.0004,0.0002,0.0001,0.0001,, 
 ,15,1,5,C1,277,FF-277,0.0023,NA,0.0005,0,0.0143,0.0017,NA,0.118,0,0.0155,0.005,0.0004,0.0013,0.0079,0.0054,NA,0,0.004,0.001,0.0013,0.0008,NA,0.0237,0.0058,0.0073,0.0014,0.0079,0.0147,0.0049,0.0011,0.006,0.0005,0.0002,0.0217,0.0168,NA,0.0097,0.0002,0.0108,0.0008,0.0144,0.0088,0.0019,, 
 ,15,2,6,C1,278,FF-278,0.0038,NA,0.0003,0,0.0159,0.0013,NA,0.0922,0.0014,0.0135,0.0043,0.0014,0.001,0.0001,0.0047,NA,0.009,0.0043,0.0008,0.001,0.0008,NA,0.012,0.0054,0.0074,0.0011,0.0001,0.0151,0.0049,0.0117,0.0076,0.0002,0.0055,0.0246,0.0163,NA,0.0095,0.0021,0.0125,0.0004,0.019,0.0091,0.0001,, 
 ,15,3,7,C1,279,FF-279,0.0123,NA,0.0002,0,0.0142,0.0012,NA,0.1082,0,0.0186,0.005,0.0003,0.0008,0.0108,0.006,NA,0.0045,0.0048,0.0005,0.0008,0.0008,NA,0.0179,0.0036,0.0079,0.0007,0.0108,0.0159,0.0065,0.0155,0.0175,0.0002,0.0093,0.0312,0.0198,NA,0.012,0.0051,0.0118,0.0003,0.0126,0,0.0014,, 
 ,15,4,8,C1,280,FF-280,0.0162,NA,0,0,0.0145,0.0015,NA,0.1114,0,0.0202,0.0063,0.0003,0.0006,0.011,0.0068,0,0.0001,0.0062,0.0006,0.0006,0.0008,NA,0.0324,0.0072,0.0108,0.0007,0.011,0.0153,0.0077,0.0017,0.0247,0.0006,0.0129,0.0377,0.0228,NA,0.0104,0.0072,0.0143,0.0001,0.0175,0.0107,0.0013,, 
 ,4,1,1,C0,281,FF-281,0.0142,NA,0,NA,0.0136,0.0011,NA,0.076,0.0007,0.0176,0.0054,0.001,0.0004,0,0.0069,NA,0.0004,0.0074,0.0003,0.0004,0.0006,NA,0.017,0.0059,0.0085,0.0004,0,0.0156,0.0077,0.0157,0.0209,0.0003,0.0129,0.0369,0.0176,NA,0.0112,0.0077,0.0135,0.0002,0,0,0.0009,, 
 ,4,2,2,C0,282,FF-282,0.0132,NA,NA,0,0.013,0.0009,NA,0.1296,0.0006,0.0168,0.0046,0.0011,0.0003,0.012,0.0065,NA,0.0058,0.0068,0.0003,0.0003,0.0004,NA,0.0245,0.0036,0.0079,0.0003,0.012,0.0158,0.0065,0.0157,0.0187,0.0003,0.0121,0.0325,0.0189,0.0105,0.009,0.0071,0.0125,0.0002,0.0145,0.0088,0.0006,, 
 ,4,3,3,C0,283,FF-283,0.0128,NA,NA,0,0.0139,0.0008,NA,0.1096,0,0.0164,0.0051,0.0001,0.0002,0.0136,0.0069,NA,0.0046,0.0076,0.0002,0.0002,0.0006,NA,0.0291,0.0038,0.0086,0.0003,0.0136,0.0152,0.0081,0.0155,0.025,0.0004,0.0127,0.0345,0.017,NA,0.0113,0.0075,0.0133,0.0002,0.0184,0.0099,0,, 
 ,4,4,4,C0,284,FF-284,0.0164,NA,NA,0.0125,0.0001,0.0009,NA,NA,0,0.0096,0.0056,0.0004,0.0002,0.0143,0.0076,NA,0.008,0.0077,0.0003,0.0002,0.0005,NA,0.0238,0.0057,0.0091,0.0003,0.0143,0.0153,0.0072,0.0007,0.0162,0.0003,0.0133,0.0361,0.0062,NA,0.0104,0.007,0.0135,0.0001,0.0157,0.0098,0.0008,, 
 ,4,1,1,C1,285,FF-285,0.0033,NA,NA,0,0.0142,0.0013,NA,0.1251,0.0003,0.0175,0.0048,0.0015,0.0001,0,0.0061,NA,0,0.007,0.0002,0.0001,0.0004,NA,0.0248,0.0047,0.0078,0.0002,0,0.0154,0.0059,0.0009,0.009,0,0.006,0.0263,0.0208,NA,0.0083,0.002,0.0125,0.0001,0.0182,0.0087,0,, 
 ,4,2,2,C1,286,FF-286,0.0065,NA,0,0,0.0124,0.0016,NA,0.1167,0.0004,0.0139,0.0037,0.001,0.0001,0.0106,0.0049,NA,0.0028,0.0064,0.0002,0.0001,0.0004,NA,0.0227,0.0041,0.0055,0.0001,0.0106,0.0146,0.0052,0.0118,0.014,0,0.0103,0.0261,0.0156,NA,0.0063,0.005,0.0108,0,0.0143,0.0074,0.0005,, 
 ,4,3,3,C1,287,FF-287,0.0015,NA,NA,0.0121,0.0139,0.0007,NA,0.1056,0.0004,0.0136,0.0031,0.0001,0.0001,0.0063,0.0051,NA,0.0027,0.0042,0.0001,0.0001,0.0004,NA,0.0219,0.0035,0.0067,0.0001,0.0063,0.015,0.0055,0.0103,0.0068,0,0.0055,0.0272,0.0152,NA,0.0064,0.0018,0.0119,0,0.0151,0.0079,0,, 
 ,4,4,4,C1,288,FF-288,0.0119,NA,NA,0.0103,0.0128,0.0007,NA,0.1148,0.0003,0.0172,0.0038,0.0006,0.0001,0.0001,0.0065,NA,0.0049,0.0005,0.0001,0.0001,0.0005,NA,0.0041,0.0035,0.0073,0.0001,0.0001,0.0143,0.0068,0.0133,0.021,0.0003,0.0106,0.0318,0.0188,NA,0.0084,0.0056,0.0117,0.0002,0.014,0.0076,0,, 
6/22/2023,30,1,9,C0,289,FF-289,0.0139,NA,NA,0.0143,0.0159,0.0018,NA,0.1413,0.0007,0.0166,0.0084,0.0003,0,0.0131,0.0072,NA,0.0095,0.0062,0.0001,0,0.0004,NA,0.0456,0.0073,0.0098,0.0001,0.0131,0.0141,0.0071,0.0177,0.0213,0.0004,0.0137,0.0315,0.015,NA,0.0123,0.0082,0.0134,0.0001,0.017,0.0105,0.0034,, 
 ,30,2,10,C0,290,FF-290,0.018,NA,NA,0,0.0177,0.0024,NA,0.1201,0.0012,0.0172,0.0077,0.0005,0,0.0122,0.0065,NA,0.0135,0.0051,0.0001,0,0.0005,NA,0.0295,0.0083,0.0084,0,0.0122,0.0175,0.0093,0.0012,0.0328,0.0006,0.0159,0.035,0.0186,NA,0.0119,0.0091,0.0132,0.0003,0.0311,0.0113,0.0036,, 
 ,30,3,11,C0,291,FF-291,0.0177,NA,NA,NA,0.0172,0.0029,NA,0.1565,0.0011,0.0151,0.008,0.001,0.0001,0,0.0063,NA,0.0064,0.0064,0.0001,0.0001,0.0004,NA,0.0231,0.0079,0.0085,0,0,0.0164,0.009,0.0008,0.0327,0.0005,0.0154,0.0348,0.0162,NA,0.0118,0.0088,0.013,0.0001,0.0297,0.0113,0.0034,, 
 ,30,4,12,C0,292,FF-292,0.0177,NA,NA,NA,0.0167,0.0024,NA,0.109,0.0014,0.0148,0.0077,0.0005,0,0.0119,0.0065,NA,0.013,0.0052,0.0001,0,0.0004,NA,0.0048,0.0082,0.0084,0,0.0119,0.0171,0.0093,0.0179,0.0319,0.0006,0.0156,0.0353,0.0143,NA,0.012,0.0088,0.0133,0.0002,0.0321,0.011,0.0035,, 
 ,45,1,13,C0,293,FF-293,0.0181,NA,NA,0,0.0185,0.0028,NA,0.0986,0.0012,0.0197,0.0086,0.0005,0.0036,0,0.0073,NA,0.0083,0.0053,0.0001,0.0036,0.0004,NA,0.0111,0.0086,0.01,0,0,0.0178,0.0093,0.0164,0.0315,0.0005,0.016,0.037,0.0185,NA,0.0113,0.009,0.0135,0.0002,0.0328,0.0119,0.0038,, 
 ,45,2,14,C0,294,FF-294,0.0184,NA,NA,0.0193,0.0155,0.004,NA,0.0488,0.0014,0.0202,0.0084,0.0007,0.0001,0.0128,0.0067,NA,0.0092,0.0052,0.0002,0.0001,0.0004,NA,0.0242,0.009,0.0088,0,0.0128,0.0174,0.0096,0.0175,0.0325,0.0005,0.0159,0.0366,0.0196,NA,0.0129,0.008,0.0134,0.0002,0.0322,0.0102,0,, 
